"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115120683",41.7295399849785,-0.197824286429387,0.182122208962067,0.0162145448814871,0.184556643995969,"rho GTPase-activating protein 29-like","liver"
"LOCNA.762",1680.97546519652,-0.198345750516428,0.176787177552844,0.0164140092343493,0.185718429132537,NA,"liver"
"LOC115103015",41.778065336008,-0.199203647122148,0.116356703814594,0.00834851876425591,0.140730428172076,"histone-lysine N-methyltransferase 2C-like, transcript variant X3","liver"
"LOC115108567",52.5229969123124,-0.19941945877052,0.199157392951076,0.0165629384632817,0.185913221796597,"growth factor receptor-bound protein 14-like, transcript variant X7","liver"
"LOC115138206",109.14420976616,-0.199886816232886,0.173858470853092,0.0154443626317216,0.18151662183732,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1-like, transcript variant X2","liver"
"LOC115102120",43.43148282446,-0.199930403686685,0.173979394226963,0.0155225590515604,0.18151662183732,"death-inducer obliterator 1-like, transcript variant X2","liver"
"LOC115112528",170.734785337669,-0.20022594967882,0.168087306892326,0.0149258996752082,0.180840406794475,"immunoglobulin superfamily DCC subclass member 4-like","liver"
"LOC115142935",135.668027929172,-0.203535439924849,0.0868822075409685,0.00225536028629427,0.0874718206451658,"msx2-interacting protein-like, transcript variant X1","liver"
"LOC115119688",131.387403705223,-0.204434737538955,0.0954344661383987,0.0034582519009651,0.101694219962755,"ERO1-like protein beta, transcript variant X1","liver"
"LOC115141397",145.824614396321,-0.204629292917762,0.142453064274437,0.0114121555446965,0.165212897962453,"arginine/serine-rich protein PNISR-like, transcript variant X1","liver"
"LOC115146064",77.3931926475438,-0.204679121226491,0.139703714581113,0.0112347234034149,0.163062335053163,"protein Daple-like","liver"
"LOC115130244",179.162421309343,-0.205415553377825,0.173050073210809,0.0143019970479095,0.177532759135051,"microtubule-associated protein 4-like, transcript variant X4","liver"
"LOC115124532",46.3170446608837,-0.206002423594166,0.122842803117286,0.00826856037374706,0.140730428172076,"cullin-3-like","liver"
"LOC115137078",41.1853118128036,-0.206447286166781,0.195007185015455,0.0151148381038157,0.18151662183732,"rho GTPase-activating protein 35-like","liver"
"LOC115106341",53.161376313741,-0.206448783932806,0.160303920526875,0.0131308051165961,0.173795759857357,"interferon alpha/beta receptor 1a-like, transcript variant X1","liver"
"LOC115118912",75.1552083080085,-0.207228694194231,0.124890126264914,0.00839925003371731,0.140730428172076,"serine/threonine-protein kinase MRCK beta-like","liver"
"LOC115102779",117.769086571058,-0.20776487682842,0.129949726771542,0.00903396076317819,0.14643816373217,"apoptotic chromatin condensation inducer in the nucleus-like","liver"
"LOC115112441",141.945413125043,-0.208323048439726,0.13924310452438,0.0103052951909858,0.156829371019692,"coatomer subunit beta-like, transcript variant X1","liver"
"LOCNA.3626",97.1096903452975,-0.209420476108995,0.125750886069417,0.00799452495783728,0.138967246142676,NA,"liver"
"LOCNA.351",65.1619902719291,-0.210461346536545,0.136167215908105,0.00953099166927869,0.15032113551446,NA,"liver"
"LOC115104649",81.8128099571727,-0.211405977871944,0.110861404223908,0.00525425661366352,0.116335422904879,"septin-7-like, transcript variant X1","liver"
"LOC115140321",67.1387693136355,-0.212252403595042,0.196222950462565,0.0142777839111121,0.177532759135051,"growth hormone receptor-like","liver"
"LOC115129421",136.09931968968,-0.213500450393581,0.160375345794358,0.011808538876248,0.167515101746975,"disks large homolog 1-like, transcript variant X3","liver"
"LOC115103018",40.0898756618364,-0.218043226256845,0.136705495545212,0.00830284572331967,0.140730428172076,"rho GTPase-activating protein 21-like, transcript variant X2","liver"
"LOC115112301",287.182269507309,-0.220212843766413,0.182058218652277,0.0124064846395341,0.170027890410281,"furin-1-like, transcript variant X2","liver"
"LOC115146304",95.8362692297587,-0.222565306617222,0.132882170050963,0.0070767656373738,0.131786666241193,"serine/arginine repetitive matrix protein 1-like, transcript variant X1","liver"
"LOC115124648",265.992243167166,-0.225087632696425,0.103566569296112,0.0027393173347176,0.0922501561369391,"receptor-type tyrosine-protein phosphatase F-like","liver"
"LOC115131367",222.71689957094,-0.225931697639147,0.212848423102776,0.0127305907217721,0.172041047609553,"thyroid hormone receptor-associated protein 3-like, transcript variant X2","liver"
"LOC115140752",88.8447124109022,-0.228806782955279,0.115991598238713,0.0040326708181849,0.1069299713232,"gastrula zinc finger protein XlCGF58.1-like, transcript variant X28","liver"
"LOC115133611",117.97082441175,-0.229952667514713,0.207908667858161,0.0120877234506537,0.168714572503578,"CLIP-associating protein 1-like","liver"
"LOC115106827",170.040855290578,-0.230547017408977,0.15601935974361,0.00839995648140092,0.140730428172076,"stromal interaction molecule 1-like, transcript variant X2","liver"
"LOCNA.444",111.357077396419,-0.235788996084994,0.123011105738703,0.00421328517275507,0.107371334664048,NA,"liver"
"LOC115126485",55.6586596625883,-0.241061201676452,0.199932684126673,0.010550924587603,0.158133544904478,"protein transport protein Sec31A-like","liver"
"LOCNA.344",152.249948415636,-0.242547401448466,0.21578212964889,0.0109175545440784,0.160105228456796,NA,"liver"
"LOCNA.91",48.1244965105401,-0.24341550420579,0.125584256297735,0.00385480049323978,0.105366345687893,NA,"liver"
"LOC115127760",4882.27100916989,-0.244604751302035,0.45600060832532,0.0115292278085549,0.166056173997707,"complement C1q-like protein 2","liver"
"LOC115127091",215.200873533148,-0.250914995512908,0.128674327117199,0.00356499438397456,0.102693664754696,"oncoprotein-induced transcript 3 protein-like","liver"
"LOC115126342",114.727640205263,-0.255466375082498,0.135390113487028,0.0039333238671173,0.105750221684497,"transcriptional regulator ATRX-like","liver"
"LOC115140855",259.267566452463,-0.256039674324083,0.227658564260948,0.0105016939622764,0.158133544904478,"maternal B9.15 protein-like, transcript variant X2","liver"
"LOC115130084",67.064060005343,-0.256705442426877,0.219762246716262,0.00983069367043386,0.151757085218361,"UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit-like","liver"
"LOCNA.3830",1151.96859024375,-0.257283807035898,0.251946509685063,0.0110720719433201,0.161532088351383,NA,"liver"
"LOC115116746",119.185403481934,-0.257928683675686,0.122243697178194,0.00253067235710445,0.0904314944823527,"fibrillin-1-like","liver"
"LOC115111174",168.336398277898,-0.267472940987139,0.147283213565211,0.00408311117909983,0.10722439868464,"unconventional myosin-Ib-like, transcript variant X1","liver"
"LOC115112749",38.3717886766621,-0.270731407260757,0.187986319959575,0.00712744279808591,0.131786666241193,"zinc finger homeobox protein 3-like","liver"
"LOC115135951",343.313823592477,-0.270798948817289,0.152401980385916,0.00427887890531542,0.107371334664048,"phosphoglycerate kinase","liver"
"LOC115114499",89.4539553033673,-0.27130562091808,0.153311998033647,0.00441026675173301,0.108269851317313,"laminin subunit alpha-3-like","liver"
"LOC115106862",52.3686338060867,-0.271784164595491,0.139031261203536,0.00310103716433199,0.0987738039047335,"TBC1 domain family member 22B-like, transcript variant X1","liver"
"LOC115113038",55.8669192826161,-0.271921247494569,0.275920518723036,0.00973515393914244,0.151757085218361,"elongation of very long chain fatty acids protein 5-like","liver"
"LOC115133075",38.1448084004055,-0.274174316415553,0.307634813988278,0.0100443333837876,0.154104093165393,"neuroepithelial cell-transforming gene 1 protein-like, transcript variant X1","liver"
"LOC115136041",107.511172090772,-0.274284029837564,0.107455319340119,0.000799481386951599,0.0562441821506916,"serine/arginine-rich splicing factor 7-like, transcript variant X2","liver"
"LOC115109209",61.0034926693077,-0.275562650054013,0.121118608234234,0.00157743852105721,0.0740104532970205,"scaffold attachment factor B2-like, transcript variant X1","liver"
"LOC115130751",47.782331806437,-0.282863671079515,0.201575249668181,0.00684780411452257,0.13158210304148,"polycomb group RING finger protein 3, transcript variant X1","liver"
"LOC115117146",39.8254602176938,-0.288523587602926,0.16888266297591,0.00443925935515709,0.108269851317313,"E3 ubiquitin-protein ligase NEDD4-like","liver"
"LOC115134627",43.3202634020297,-0.290472236866483,0.180445936966804,0.0051482721604097,0.116147836618133,"oxysterol-binding protein-related protein 5-like, transcript variant X1","liver"
"LOC115138079",100.725620036908,-0.291306584438817,0.14889681777456,0.00279722360601111,0.0923574530967177,"receptor-type tyrosine-protein phosphatase delta-like, transcript variant X2","liver"
"LOC115145809",613.622575043974,-0.291389260814889,0.102924239597966,0.000332655678153977,0.051347224138231,"long-chain-fatty-acid--CoA ligase 1-like, transcript variant X1","liver"
"LOC115105427",83.5554273613753,-0.29172571050718,0.235918878810119,0.00745484568308019,0.132747665996731,"cell adhesion molecule 1-like, transcript variant X2","liver"
"LOC115138292",68.2471693489387,-0.292040017910787,0.169508840729529,0.00424339990097806,0.107371334664048,"protein quaking-A-like, transcript variant X3","liver"
"LOC115128540",92.6679113562632,-0.297172585268448,0.270524822692673,0.00825857678305071,0.140730428172076,"phosphatase and actin regulator 4B-like","liver"
"LOC115124980",72.9793713066706,-0.303669952164022,0.136655975680918,0.00158612554887345,0.0740104532970205,"far upstream element-binding protein 1-like, transcript variant X1","liver"
"LOC115121686",38.9742682948145,-0.30423325922053,0.165811415173501,0.00339025592721903,0.101326961024105,"uncharacterized LOC115121686","liver"
"LOC115145300",44.7013668071068,-0.309104576246616,0.167055410086613,0.00318813153601586,0.0987738039047335,"serine/threonine-protein kinase Nek7, transcript variant X1","liver"
"LOCNA.4021",333.912489251297,-0.31116983870915,0.156420076945906,0.00241428249308883,0.0874718206451658,NA,"liver"
"LOC115136074",55.487423349115,-0.313526926762204,0.135429104393154,0.00121107646740629,0.0670100982935273,"14-3-3 protein epsilon, transcript variant X1","liver"
"LOC115121805",50.8488538943752,-0.313629446614149,0.25978974751955,0.00712609994573061,0.131786666241193,"fibronectin type III domain-containing protein 3B-like","liver"
"LOC115112072",54.4380939799136,-0.323659448630091,0.143183265060753,0.00131741425975585,0.0670100982935273,"activating molecule in BECN1-regulated autophagy protein 1-like, transcript variant X2","liver"
"LOCNA.2039",356.01645550312,-0.326312582299514,0.284051925648289,0.00696681022282716,0.13158210304148,NA,"liver"
"LOC115135592",48.4343225596763,-0.326482028960094,0.160775401821208,0.00212552028696348,0.085111259150325,"spectrin beta chain, non-erythrocytic 1-like, transcript variant X1","liver"
"LOC115102554",175.14771834637,-0.330455334923676,0.172631166515095,0.00268451705039909,0.0922501561369391,"low-density lipoprotein receptor-related protein 1-like","liver"
"LOC115102558",1927.85097847973,-0.332528872178972,0.0930993126877652,2.42967189468321e-05,0.0266090237591685,"low-density lipoprotein receptor-related protein 1-like","liver"
"LOC115130089",92.4399292243984,-0.338369814478841,0.251736427857157,0.00580877327977656,0.125176847090147,"zinc finger homeobox protein 4-like","liver"
"LOC115132601",87.0907933359493,-0.342375147975812,0.149298766552457,0.001144316638172,0.0652607246375667,"nuclear receptor coactivator 3-like","liver"
"LOC115128454",57.7789039903661,-0.348207601469736,0.160700671506388,0.00146643704244366,0.0707649875353584,"chromatin target of PRMT1 protein-like, transcript variant X3","liver"
"LOC115129419",68.4596069856954,-0.354855776647752,0.14480669489081,0.000750418309466318,0.0562441821506916,"disks large homolog 3, transcript variant X1","liver"
"LOC115106112",52.8327711681875,-0.389706897577445,0.20929594630205,0.00243385143381118,0.0875256381866109,"protein O-mannosyl-transferase TMTC1-like","liver"
"LOCNA.1104",56.203143700984,-0.401095823489949,0.47085389326392,0.00651978249844388,0.129885231244799,NA,"liver"
"LOCNA.1585",54.9849212834771,-0.403061823406097,0.16566386787867,0.000705131090300766,0.0541021640826526,NA,"liver"
"LOC115125917",90.6473534916497,-0.404879638737627,0.204131275420862,0.00184123559132686,0.077579224989787,"fibrinogen alpha chain-like","liver"
"LOCNA.1063",109.432014231662,-0.409452616425333,0.157342990293872,0.000448786440276849,0.051347224138231,NA,"liver"
"LOC115142692",43.2971483704106,-0.41473491053535,0.238785404935849,0.00276011091376907,0.0922501561369391,"spectrin beta chain, non-erythrocytic 1-like, transcript variant X1","liver"
"LOC115102051",117.609308827077,-0.424110143119967,0.207703015944132,0.00158380146571601,0.0740104532970205,"membrane-associated guanylate kinase, WW and PDZ domain-containing protein 1-like, transcript variant X9","liver"
"LOC115110234",48.7210964180213,-0.432015299573481,0.600420962329233,0.00641512801403024,0.129820117445214,"1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase delta-3-A-like","liver"
"LOCNA.2503",57.0579116630113,-0.456846788742672,0.207597516050847,0.00109291000267688,0.0652607246375667,NA,"liver"
"LOC115122474",38.2244417294939,-0.48438612600808,0.235264776791086,0.00138329894712009,0.0676872164904322,"one cut domain family member 2-like","liver"
"LOC115112561",44.1124044444977,-0.497714089907813,0.194524520106559,0.000439395343894635,0.051347224138231,"uncharacterized LOC115112561","liver"
"LOC115103085",292.575966151498,-0.568649480676588,0.266160299354776,0.00106490658422856,0.0651305078435438,"sodium- and chloride-dependent glycine transporter 1-like, transcript variant X3","liver"
"LOC115147132",44.9777425930873,-0.570777694065732,0.228330606471387,0.000463816583607825,0.051347224138231,"2-oxoglutarate dehydrogenase, mitochondrial-like, transcript variant X3","liver"
"LOC115145167",293.398560768979,-0.629867202572477,0.251440964127947,0.000435262015572823,0.051347224138231,"palladin-like","liver"
"LOC115120566",95.549824151983,-0.671735780523099,0.285541744755164,0.000612639971271058,0.0524348943481573,"E3 ubiquitin-protein ligase RNF19A-like","liver"
"LOC115131328",54.0497693030697,-0.676194395890563,0.430617194344129,0.00257920536506567,0.0915861225859167,"WNT1-inducible-signaling pathway protein 1-like","liver"
"LOC115107543",70.3369688879812,-0.678568908247858,0.220681846650975,8.53302707282092e-05,0.0290814747470147,"pleckstrin homology domain-containing family G member 3-like, transcript variant X4","liver"
"LOC115119914",74.829884789362,-0.777013865589637,0.229084146014591,2.83511316428094e-05,0.0266090237591685,"unconventional myosin-XVI-like","liver"
"LOC115112270",119.800821201623,-0.792722030156958,0.307730153797169,0.000330911266074496,0.051347224138231,"disintegrin and metalloproteinase domain-containing protein 10-like","liver"
"LOC115118360",38.4238213979648,-0.82114498898928,0.225806746826684,1.11868692156967e-05,0.0266090237591685,"coagulation factor X-like","liver"
